# X,Y,Z,error,cx_i,cy_i
-1.906181773199611371e+03,-9.152170828172547772e+02,2.774610857776071384e+02,6.883384077756750097e-01,1.962188520765282362e+02,1.205888009049773700e+03,1.530695652173913004e+02,9.029446640316205048e+02,4.279369846878680619e+02,9.371304615384615317e+02,nan,nan
-2.005188379002675674e+03,-7.844388723790814311e+02,1.991427810812336645e+02,1.296396821832764001e-01,1.968758072528564469e+02,1.164832549941245588e+03,1.429229346485819860e+02,8.459280185758514108e+02,nan,nan,3.600459062943681943e+02,9.539547796222094576e+02
-1.668021949209957711e+03,-1.099782963832485393e+03,4.770836903674428413e+02,2.230454172115449996e-01,1.989450292397660860e+02,1.257948237059264784e+03,1.718792093704246042e+02,9.979415064102564656e+02,nan,nan,5.281128953771290071e+02,1.120945400593471732e+03
-1.857565095007654008e+03,-1.395262434705316991e+03,2.351351781105990995e+02,4.145382739545944717e-01,1.999562790697674473e+02,1.391938505203405839e+03,1.999686411149825744e+02,1.081917532070861398e+03,4.210249584026622074e+02,1.174992518703241785e+03,nan,nan
-1.990086944594768056e+03,-1.341388937881893298e+03,1.068984691425263946e+02,9.073950778995119038e-01,2.020721804511278208e+02,1.377897515527950418e+03,1.970449002217294776e+02,1.045978480161398693e+03,nan,nan,4.179245416078984476e+02,1.195036026200873266e+03
-2.063499761547101571e+03,-9.616501229746495483e+02,9.131409717275600713e+01,2.561328389040486986e-01,2.032071668533034767e+02,1.237984016678248736e+03,1.670563380281690229e+02,9.049489247311828422e+02,3.631351609818297561e+02,9.738748960931005740e+02,nan,nan
-1.863345565316562215e+03,-8.081508587109974542e+02,3.053830081739853313e+02,4.164617836955795127e-01,2.058983666061706117e+02,1.161016267942583681e+03,1.540711143695014584e+02,8.650200181983620951e+02,4.550524390243902531e+02,8.859924812030075145e+02,nan,nan
-1.670054251995845334e+03,-1.146451815507079573e+03,4.443836706720441043e+02,5.403613528519750631e-01,2.061437456807187232e+02,1.278942992874109223e+03,1.839195630585898584e+02,1.013108583247156162e+03,nan,nan,5.329055358049771485e+02,1.139019003931847919e+03
-2.159742474811564080e+03,-8.431810414774147375e+02,7.167489849470826790e+00,3.901288556832669951e-01,2.069797507788161965e+02,1.202965645311049229e+03,1.600614868641699218e+02,8.549347353154460052e+02,3.340150913423352108e+02,9.259704347826086632e+02,nan,nan
-1.917942099372610528e+03,-6.530353375882619957e+02,2.718199480200350422e+02,3.071735669935121149e-01,2.082165605095541423e+02,1.107945567651632928e+03,1.408144888287068284e+02,8.009217737917289242e+02,4.419662125340599346e+02,8.170103163686382004e+02,nan,nan
-1.994242494237887286e+03,-1.232398825176962873e+03,9.813719597109923143e+01,6.885704581495213361e-01,2.090340136054421691e+02,1.335900000000000091e+03,1.950569371727748660e+02,1.005987520798668925e+03,nan,nan,4.089099147121535225e+02,1.147066970091027315e+03
-2.128731319879748753e+03,-1.359751691232607755e+03,-5.726139350531395422e+01,9.664166645709276748e-01,2.099307432432432563e+02,1.392095063985374736e+03,2.069802699896157776e+02,1.034045170257122891e+03,3.159258474576271283e+02,1.168944748026715160e+03,nan,nan
-1.711402418695278811e+03,-9.013104909449940578e+02,4.297633264458795566e+02,5.042555451509412867e-01,2.100367534456355258e+02,1.183016507384882743e+03,1.660196399345335578e+02,9.140140318054255886e+02,5.169238427078148561e+02,9.210362149532710418e+02,nan,nan
-1.821046416242330451e+03,-8.278956521525357175e+02,3.332930260878528657e+02,9.172066569961687676e-01,2.100648854961831944e+02,1.164218712029161679e+03,1.580435244161358810e+02,8.750111234705227616e+02,4.730557174071376494e+02,8.949705107951552918e+02,nan,nan
-2.013887308738264892e+03,-9.238611626883803183e+02,1.192579661282260730e+02,3.557806160663539163e-01,2.110762782900251580e+02,1.220902459711619940e+03,1.719862187769164450e+02,8.940261306532663639e+02,3.880342034203420098e+02,9.560095194922937480e+02,nan,nan
-1.629884569012353268e+03,-1.062356494431626970e+03,4.814807779392149314e+02,3.000450492824892623e-01,2.120569727891156333e+02,1.241064291920069536e+03,1.819765886287625278e+02,9.849179046129788730e+02,nan,nan,5.450959302325580893e+02,1.101998919502971376e+03
